City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,las tablas,7.7667,-80.2833,79.18,99,81,22.08,PA,1707606937
366,westport,41.1415,-73.3579,57.27,68,92,4.0,US,1707606797
367,vadso,70.0744,29.7487,8.76,85,100,13.8,NO,1707606938
368,kapa'a,22.0752,-159.319,80.58,77,40,6.91,US,1707606938
369,kidal,18.4411,1.4078,71.2,9,1,3.47,ML,1707606938
370,gazojak,41.1875,61.4036,49.05,55,77,7.16,TM,1707606939
371,novaya igirma,57.1334,103.9112,27.7,84,100,9.04,RU,1707606939
372,paciran,-6.8767,112.3761,77.49,90,100,7.31,ID,1707606939
373,champerico,14.3,-91.9167,81.9,62,2,9.82,GT,1707606939
374,shakiso,5.75,38.9167,65.41,68,94,3.2,ET,1707606940
375,chinde,26.8418,88.0763,47.3,49,0,5.41,NP,1707606940
376,bereeda,11.8704,51.0579,76.12,77,47,7.99,SO,1707606940
377,cidreira,-30.1811,-50.2056,75.72,95,93,9.86,BR,1707606940
378,petropavl,54.8753,69.1628,-7.1,98,59,10.11,KZ,1707606940
379,filadelfia,39.9523,-75.1638,56.16,76,100,6.91,US,1707606869
380,luganville,-15.5333,167.1667,86.25,67,6,8.14,VU,1707606941
381,aswan,24.0934,32.907,58.03,28,0,7.74,EG,1707606941
382,lagoa santa,-19.6272,-43.8897,77.97,67,75,9.22,BR,1707606941
383,ilhabela,-23.7781,-45.3581,75.43,94,37,7.14,BR,1707606941
384,noosa heads,-26.3833,153.15,78.33,62,66,13.67,AU,1707606942
385,mosjoen,65.836,13.1908,-1.68,84,6,2.3,NO,1707606942
386,altai,46.3722,96.2583,15.24,60,3,7.76,MN,1707606942
387,santa cruz,-17.8,-63.1667,80.65,83,75,6.91,BO,1707606863
388,touros,-5.1989,-35.4608,82.22,79,68,20.18,BR,1707606942
389,ko samui,9.5357,99.9357,81.9,74,46,20.51,TH,1707606811
390,gizo,-8.103,156.8419,82.31,80,100,15.03,SB,1707606943
391,hirara,24.8,125.2833,60.66,63,40,13.8,JP,1707606943
392,paros,37.0833,25.15,63.3,77,90,10.36,GR,1707606925
393,remire-montjoly,4.9167,-52.2667,80.64,83,40,3.44,GF,1707606943
394,bykhaw,53.5193,30.2469,26.19,94,100,13.35,BY,1707606944
395,sarigerme,36.7155,28.7044,58.51,82,75,11.5,TR,1707606944
396,ghadamis,30.1337,9.5007,64.65,30,100,7.23,LY,1707606944
397,amungan,15.3652,119.9582,74.66,75,8,5.23,PH,1707606944
398,horta,38.5333,-28.6333,63.01,94,100,15.01,PT,1707606944
399,opuwo,-18.0607,13.84,75.31,66,100,6.49,NA,1707606945
400,kerikeri,-35.2268,173.9474,74.91,56,26,3.0,NZ,1707606945
401,chipata,-13.6333,32.65,67.5,77,100,3.78,ZM,1707606945
402,vila velha,-20.3297,-40.2925,78.75,91,75,4.61,BR,1707606945
403,iraquara,-12.2486,-41.6194,66.67,98,100,3.71,BR,1707606708
404,rantoul,40.3084,-88.1559,39.52,78,0,6.91,US,1707606946
405,kisanga,-7.4362,37.7034,75.72,90,50,2.98,TZ,1707606946
406,svencionys,55.15,26.1667,27.25,93,100,8.93,LT,1707606947
407,tralee,52.2704,-9.7026,47.73,79,85,19.98,IE,1707606947
408,hadibu,12.65,54.0333,75.58,78,53,8.23,YE,1707606947
409,sisimiut,66.9395,-53.6735,-2.36,83,100,9.51,GL,1707606947
410,puerto maldonado,-12.6,-69.1833,86.4,79,40,3.44,PE,1707606948
411,batticaloa,7.7102,81.6924,79.38,69,100,11.1,LK,1707606948
412,tozeur,33.9197,8.1335,64.8,32,40,24.16,TN,1707606948
413,alesund,62.4723,6.1549,28.54,53,100,11.5,NO,1707606948
414,mount gambier,-37.8333,140.7667,73.13,39,0,1.72,AU,1707606654
415,nieuw amsterdam,5.8833,-55.0833,82.56,74,20,8.05,SR,1707606949
416,muroran,42.3172,140.9881,27.55,76,50,12.66,JP,1707606949
417,general roca,-39.0333,-67.5833,80.62,31,58,3.74,AR,1707606949
418,murzuq,25.9155,13.9184,62.42,14,90,12.68,LY,1707606949
419,jawf al maqbabah,13.8378,45.8349,65.57,71,15,3.0,YE,1707606949
420,la sarre,48.8002,-79.1996,30.07,96,100,6.73,CA,1707606702
421,cambria,35.5641,-121.0808,61.41,72,1,4.0,US,1707606950
422,arraial do cabo,-22.9661,-42.0278,76.68,79,36,10.78,BR,1707606950
423,kodinsk,58.6881,99.1844,19.44,95,74,4.21,RU,1707606950
424,sinabang,2.4803,96.3801,78.39,86,54,2.62,ID,1707606950
425,timmins,48.4669,-81.3331,30.02,93,100,9.22,CA,1707606951
426,quellon,-43.1167,-73.6167,59.36,76,18,8.86,CL,1707606951
427,fort bragg,35.139,-79.006,69.82,64,75,9.22,US,1707606951
428,voronovytsya,49.1095,28.6808,44.13,86,91,7.02,UA,1707606952
429,yeppoon,-23.1333,150.7333,83.98,52,5,11.83,AU,1707606952
430,ibiza,38.9088,1.433,57.22,62,0,59.84,ES,1707606952
431,lautoka,-17.6167,177.4667,87.66,74,75,14.97,FJ,1707606952
432,sechura,-5.5569,-80.8222,84.63,63,60,16.26,PE,1707606952
433,okhotsk,59.3833,143.3,-20.06,82,68,7.87,RU,1707606953
434,male,4.1748,73.5089,82.35,83,40,18.41,MV,1707606953
435,nago,26.5881,127.9761,59.45,61,2,11.92,JP,1707606953
436,payette,44.0782,-116.9338,46.54,37,0,4.61,US,1707606953
437,mar del plata,-38.0023,-57.5575,75.09,99,100,21.99,AR,1707606953
438,gaogou,34.0175,119.1886,33.82,77,0,5.99,CN,1707606954
439,puerto leguizamo,-0.1934,-74.7819,80.38,82,81,1.72,CO,1707606954
440,aykhal,66.0,111.5,-37.46,100,100,4.9,RU,1707606954
441,verkhniye kigi,55.4083,58.6044,-8.72,98,99,7.56,RU,1707606954
442,natal,-5.795,-35.2094,83.05,78,20,11.5,BR,1707606954
443,chos malal,-37.3781,-70.2709,83.25,16,10,11.05,AR,1707606955
444,gumdag,39.2061,54.5906,50.97,58,4,5.73,TM,1707606955
445,dese,11.1333,39.6333,55.99,72,59,2.89,ET,1707606955
446,socorro,31.6546,-106.3033,50.05,44,100,15.97,US,1707606677
447,kavieng,-2.5744,150.7967,84.18,74,83,8.61,PG,1707606956
448,brookings,44.3114,-96.7984,32.11,80,100,11.5,US,1707606930
449,sur,22.5667,59.5289,72.86,75,2,9.53,OM,1707606956
450,xining,36.6167,101.7667,12.83,71,2,4.81,CN,1707606956
451,wanning,18.8003,110.3967,59.0,84,91,9.6,CN,1707606956
452,mantua,45.1667,10.7833,51.1,97,100,8.99,IT,1707606870
453,tecozautla,20.5333,-99.6333,82.36,8,2,22.01,MX,1707606957
454,mandal,25.45,74.5667,53.51,37,0,5.84,IN,1707606957
455,bukittinggi,-0.3091,100.3706,65.12,95,85,3.76,ID,1707606957
456,tantou,26.0314,119.5986,42.57,87,0,2.24,CN,1707606957
457,davlekanovo,54.2215,55.0343,-15.48,100,27,3.78,RU,1707606958
458,mezhdurechenskiy,59.6,65.9333,-1.21,96,92,5.08,RU,1707606958
459,santa rita,-7.1139,-34.9781,83.07,78,0,6.91,BR,1707606958
460,banki,20.3833,85.5333,62.71,60,3,1.48,IN,1707606958
461,al qadarif,14.0349,35.3834,75.15,17,0,9.46,SD,1707606958
462,tarija,-21.5355,-64.7296,73.31,64,75,5.75,BO,1707606959
463,laguna,38.421,-121.4238,62.15,41,0,5.75,US,1707606959
464,tokar,18.4254,37.729,73.31,74,29,11.36,SD,1707606959
465,yaren,-0.5472,166.916,83.61,74,100,13.18,NR,1707606959
466,dalandzadgad,43.5708,104.425,16.52,63,3,5.93,MN,1707606959
467,slave lake,55.2834,-114.769,21.18,73,0,2.3,CA,1707606946
468,pattaya,12.9333,100.8833,80.1,54,57,16.58,TH,1707606960
469,guatire,10.4762,-66.5427,73.26,94,30,3.53,VE,1707606960
470,hakui,36.8833,136.7833,38.12,65,100,2.13,JP,1707606960
471,oak hill,37.9723,-81.1487,55.8,88,100,5.66,US,1707606960
472,greenland,43.0362,-70.8328,55.51,69,75,4.61,US,1707606961
473,litvinov,50.6042,13.6181,47.73,92,100,4.05,CZ,1707606961
474,udgir,18.3833,77.1167,73.36,43,16,5.91,IN,1707606961
475,callaway,30.153,-85.5699,68.05,87,0,17.27,US,1707606961
476,mahdia,35.5047,11.0622,55.35,74,38,1.59,TN,1707606961
477,bairnsdale,-37.8333,147.6167,77.05,66,0,1.01,AU,1707606962
478,laojunmiao,39.8333,97.7333,25.63,22,74,2.15,CN,1707606962
479,port douglas,-16.4833,145.4667,83.84,66,34,4.68,AU,1707606962
480,barra de santo antonio,-9.4047,-35.5072,78.08,83,98,6.67,BR,1707606962
481,kununurra,-15.7667,128.7333,76.98,94,75,4.61,AU,1707606962
482,krasnyy chikoy,50.3643,108.7512,1.49,97,51,2.37,RU,1707606963
483,priolo gargallo,37.1572,15.1802,57.94,73,86,17.0,IT,1707606963
484,broome,42.2506,-75.833,49.21,94,40,6.91,US,1707606963
485,sao vicente,-23.9631,-46.3919,82.58,49,41,8.01,BR,1707606963
486,childress,34.4264,-100.204,48.45,71,100,9.22,US,1707606964
487,porbandar,21.6422,69.6093,68.34,39,0,10.47,IN,1707606964
488,vilyuchinsk,52.9306,158.4028,10.67,74,26,9.78,RU,1707606964
489,aripuana,-9.1667,-60.6333,76.51,94,90,1.88,BR,1707606964
490,beihai,21.4833,109.1,58.6,62,65,7.05,CN,1707606964
491,al faw,29.9776,48.4741,64.4,76,99,10.27,IQ,1707606965
492,qaqortoq,60.7167,-46.0333,-9.45,81,0,10.58,GL,1707606965
493,bumba,2.1833,22.4667,77.52,48,94,3.42,CD,1707606965
494,san martin,-33.081,-68.4681,81.14,51,89,10.85,AR,1707606966
495,el calafate,-50.3408,-72.2768,65.84,51,61,11.03,AR,1707606966
496,nuku'alofa,-21.1333,-175.2,82.08,79,90,12.57,TO,1707606966
497,nema,57.5067,50.5011,-9.04,100,67,4.68,RU,1707606967
498,kruisfontein,-34.0033,24.7314,58.73,83,7,4.23,ZA,1707606967
499,la banda,-27.7335,-64.2428,90.36,48,93,5.44,AR,1707606967
500,una,20.8167,71.0333,66.63,31,0,7.52,IN,1707606967
501,flin flon,54.7682,-101.865,13.84,73,100,3.44,CA,1707606968
502,egilsstadir,65.2653,-14.3948,24.71,93,75,2.3,IS,1707606968
503,colares,38.7992,-9.4469,53.76,79,42,7.0,PT,1707606968
504,usinsk,65.9939,57.5281,-18.92,99,61,8.99,RU,1707606968
505,vernon,50.2581,-119.2691,37.76,74,73,2.3,CA,1707606969
506,boa vista,2.8197,-60.6733,89.58,48,20,16.11,BR,1707606876
507,asbury lake,30.0491,-81.8215,74.26,60,40,6.91,US,1707606969
508,tadine,-21.55,167.8833,81.3,69,35,13.91,NC,1707606969
509,cabo san lucas,22.8909,-109.9124,74.61,53,0,21.85,MX,1707606969
510,kokemaki,61.2565,22.3564,4.78,97,73,5.12,FI,1707606970
511,jasper,37.2001,-94.3502,46.45,58,0,11.5,US,1707606970
512,itaituba,-4.2761,-55.9836,82.56,78,40,5.75,BR,1707606970
513,novo aripuana,-5.1206,-60.3797,79.9,85,100,3.76,BR,1707606970
514,les cayes,18.2,-73.75,73.13,74,70,3.51,HT,1707606971
515,kabalo,-6.05,26.9167,71.42,89,100,1.57,CD,1707606971
516,shingu,33.7333,135.9833,40.05,71,4,5.55,JP,1707606971
517,calabar,4.9517,8.322,81.64,79,56,3.11,NG,1707606972
518,roxas,11.5853,122.7511,76.14,77,31,16.37,PH,1707606760
519,whakatane,-37.9585,176.9854,75.88,58,0,5.01,NZ,1707606972
520,ushtobe,45.2514,77.9838,35.76,65,56,7.56,KZ,1707606972
521,tieli,46.95,128.05,-6.18,100,87,4.25,CN,1707606972
522,patacamaya,-17.2333,-67.9167,54.63,69,100,7.2,BO,1707606973
523,calama,-22.4667,-68.9333,73.89,25,0,24.16,CL,1707606973
524,nyzhni sirohozy,46.8484,34.3804,44.73,97,90,7.45,UA,1707606973
525,xiahu,26.6106,119.9483,47.16,75,0,6.31,CN,1707606797
526,ulysses,37.5814,-101.3552,37.69,100,100,16.11,US,1707606973
527,koidu,8.4167,-10.8333,75.74,83,8,3.13,SL,1707606974
528,cameron,26.117,-97.5169,76.1,87,100,12.66,US,1707606974
529,ixtlan del rio,21.0333,-104.3667,78.08,26,88,9.64,MX,1707606959
530,jagannathpur,22.2333,85.65,58.57,28,1,2.55,IN,1707606974
531,temiskaming shores,47.4938,-79.7153,35.4,99,100,4.16,CA,1707606974
532,manapparai,10.6,78.4167,76.06,88,45,2.73,IN,1707606975
533,vilyuysk,63.7553,121.6247,-20.88,96,100,8.84,RU,1707606975
534,ardestan,33.3761,52.3694,46.98,32,99,0.31,IR,1707606975
535,shushtar,32.0455,48.8567,62.13,40,100,3.15,IR,1707606976
536,korla,41.7597,86.1469,27.79,70,27,1.28,CN,1707606976
537,kapit,2.0167,112.9333,74.75,99,100,0.83,MY,1707606976
538,lamu,-2.2717,40.902,80.24,85,97,11.45,KE,1707606976
539,biala podlaska,52.0324,23.1165,38.05,99,100,8.59,PL,1707606977
540,adamovka,51.5223,59.9396,-14.3,98,6,4.79,RU,1707606977
541,albesti,47.7,27.0667,46.04,68,92,6.11,RO,1707606977
542,haiku-pauwela,20.9219,-156.3051,78.82,70,40,17.27,US,1707606977
543,isoka,-10.1606,32.6335,64.78,93,100,0.58,ZM,1707606978
544,macheng,31.1783,115.0319,41.9,80,0,2.82,CN,1707606978
545,ouarzazat,30.9189,-6.8934,55.69,38,20,6.91,MA,1707606978
546,zhosaly,45.4878,64.0781,33.06,91,100,9.78,KZ,1707606978
547,naze,28.3667,129.4833,54.52,59,6,12.73,JP,1707606979
548,teloloapan,18.35,-99.85,79.16,24,25,7.05,MX,1707606979
549,sao gotardo,-19.3111,-46.0489,69.62,84,100,5.55,BR,1707606979
550,peschanokopskoye,46.1961,41.0775,49.51,70,100,9.51,RU,1707606980
551,kishapu,-3.6167,33.8667,68.63,87,72,1.68,TZ,1707606980
552,tateyama,34.9833,139.8667,47.1,56,99,14.9,JP,1707606980
553,bayanaul,50.7889,75.6956,13.03,81,99,12.68,KZ,1707606980
554,princeton,25.5384,-80.4089,74.01,73,100,11.5,US,1707606981
555,lagos,6.5833,3.75,84.52,87,71,5.01,NG,1707606927
556,sarkand,45.41,79.9186,36.61,62,45,10.63,KZ,1707606981
557,mascoutah,38.4903,-89.7932,45.07,62,75,9.22,US,1707606981
558,zhanjiang,21.2815,110.3427,54.57,78,23,3.89,CN,1707606981
559,richmond,37.5538,-77.4603,59.92,92,100,6.91,US,1707606982
560,los frentones,-26.4077,-61.4137,85.08,62,56,7.4,AR,1707606982
561,sao jose da coroa grande,-8.8978,-35.1478,80.82,80,92,8.12,BR,1707606735
562,feicheng,35.2606,117.9675,33.98,59,0,3.94,CN,1707606982
563,bijie,27.3125,105.2942,39.36,61,19,5.77,CN,1707606983
564,dainville,50.281,2.726,46.71,95,100,8.59,FR,1707606983
565,lambarene,-0.7001,10.2406,78.31,92,95,2.26,GA,1707606983
566,posto fiscal rolim de moura,-13.0833,-62.2667,81.28,78,99,3.27,BR,1707606983
567,marabba,12.35,32.1833,75.06,15,0,12.44,SD,1707606984
568,tosontsengel,48.7567,98.2839,-5.33,90,17,0.94,MN,1707606984
569,tangstedt,53.7488,10.0645,42.78,99,100,12.66,DE,1707606984
570,vallenar,-28.5708,-70.7581,84.2,37,0,6.6,CL,1707606984
571,valdivia,-39.8142,-73.2459,65.16,67,27,4.61,CL,1707606721
572,toliara,-23.35,43.6667,83.19,79,45,13.56,MG,1707606985
573,bichena,10.45,38.2,59.49,68,91,1.63,ET,1707606985
574,letlhakeng,-24.0944,25.0298,74.75,53,54,3.78,BW,1707606985
